队名,队员号,出场次数,首发次数,上场时间,投篮命中次数,投篮出手次数,篮板总数,盖帽,得分,总命中率
130,5,77,69,28.8,4.1,8.1,4.4,0.9,10,0.50617284
130,6,65,12,25.5,3.6,8.5,3.8,0.4,9,0.423529412
130,7,61,25,29.1,3,7.7,7.4,0.7,8.7,0.38961039
130,8,74,12,16.6,2,5.1,3.2,0.4,5.4,0.392156863
130,9,74,41,17.1,1.8,3.6,5.2,0.4,4.4,0.5
130,10,46,12,17.1,1.6,3.1,5.3,0.5,4.3,0.516129032
130,11,53,2,9.7,1.4,3.5,1.2,0,4.1,0.4
130,12,39,1,8.2,0.9,1.8,1.3,0.1,2.5,0.5
130,13,35,1,7.2,0.7,2.5,0.7,0.1,2.2,0.28
130,14,16,0,4.9,0.8,1.8,0.9,0.2,1.9,0.444444444
131,0,53,53,37.9,7,15.2,3.9,0.2,21.3,0.460526316
131,1,82,82,35.9,8,16.1,9.7,1.9,18.6,0.49689441
131,2,76,76,34.3,6.9,13,7.6,0.9,17.3,0.530769231
131,3,17,16,31.2,4.9,11.8,2.4,0.1,15.8,0.415254237
131,4,78,19,25.2,4.7,11.5,3.3,0.5,12.8,0.408695652
131,5,64,62,31.2,4,8.5,5.1,1.2,11.7,0.470588235
131,6,22,4,20.2,3.4,6.4,5.2,1.2,8.2,0.53125
131,7,68,63,30.8,2.8,6.9,2.6,0.2,8,0.405797101
131,8,5,0,13.8,1.8,5,2,0.4,5.6,0.36
131,9,72,17,16.9,2,4.1,1.9,0.3,5.4,0.487804878
131,10,13,0,12.9,1.7,4.8,2.3,0.3,4.9,0.354166667
131,11,80,13,19.6,1.6,3.8,2.3,0.2,4.3,0.421052632
131,12,49,3,9.4,1.6,2.3,2,0.3,3.6,0.695652174
131,13,59,0,12.2,1.3,3.6,1,0.1,3.3,0.361111111
131,14,62,1,9.8,0.9,1.8,1.9,0.2,2.2,0.5
131,15,53,1,8.6,0.8,1.9,2,0.3,2,0.421052632
131,16,4,0,4.5,0.5,0.8,0.8,0.3,1,0.625
132,0,61,61,34,8.5,17.2,9.6,1.7,19.2,0.494186047
132,1,64,62,32.8,6.7,13.5,8.8,0.8,16.6,0.496296296
132,2,66,58,30.5,4,8.9,3.5,0.6,11.8,0.449438202
132,3,63,63,27.6,3.8,8.6,1.8,0.2,11.3,0.441860465
132,4,56,14,20.4,3.2,8.3,2.1,0.3,9.1,0.385542169
132,5,65,9,21.2,3.4,6.8,6.5,1,8.8,0.5
132,6,43,18,23,3.3,8.4,3.7,0.2,8.7,0.392857143
132,7,59,0,15.9,2.6,6.1,2.2,0.1,7.2,0.426229508
132,8,34,33,23.4,2.4,5.1,1.4,0.1,6.4,0.470588235
132,9,20,9,16.4,1.9,5,2.5,0.1,4.8,0.38
132,10,66,0,13.2,1.8,3.6,4.2,0.3,4.6,0.5
132,11,37,1,13.7,1.5,3.8,1.2,0.2,3.7,0.394736842
132,12,50,2,20.6,1.1,3.2,2.4,0.4,3,0.34375
132,13,4,0,7.5,1,3.5,0.5,0,2.5,0.285714286
132,14,29,0,7.5,0.9,1.4,1.7,0.8,2.1,0.642857143
133,0,78,78,33.1,7.8,15.8,9.2,1.1,17.8,0.493670886
133,1,78,78,30.4,5.5,11.2,7.1,1,14.6,0.491071429
133,2,72,27,29.3,4.7,10.7,3.1,0.5,14.1,0.439252336
133,3,46,46,30.8,5,11.6,2.4,0.2,12.9,0.431034483
133,4,82,72,27.4,3.6,9,1.5,0.3,10.8,0.4
133,5,77,8,23.2,3.6,7.4,7.1,1.7,9.4,0.486486486
133,6,73,51,23.7,2.7,6.4,3.6,0.5,7.2,0.421875
133,7,70,2,15.4,2.9,5.4,4.3,0.5,7.2,0.537037037
133,8,64,0,17.8,2.5,6.1,2.3,0.2,7,0.409836066
133,9,66,12,16.8,2.3,4.9,2.8,0.4,6,0.469387755
133,10,67,32,18.2,1.3,3.5,1.7,0.2,3.4,0.371428571
133,11,37,0,5.8,0.7,1.2,1.6,0.4,2,0.583333333
133,12,49,4,16.9,0.8,2.4,1.8,0.2,2,0.333333333
133,13,17,0,3,0.4,1.6,0.2,0,0.9,0.25
134,0,77,77,36.3,5.5,13.4,5.1,0.5,16.2,0.410447761
134,1,78,12,28.1,4.9,10.7,3.3,0.2,14,0.457943925
134,2,73,73,30.2,5.3,10.2,8.7,1.5,13.3,0.519607843
134,3,70,68,32.3,4.9,12.8,3,0.1,12.8,0.3828125
134,4,80,37,26.7,5.2,10.7,7.5,0.5,12.3,0.485981308
134,5,82,78,27,3.6,8,2.7,0.2,10.1,0.45
134,6,66,50,25.3,3.5,8,5.1,0.5,9.1,0.4375
134,7,66,4,18.3,2.7,5,4.7,0.7,6.1,0.54
134,8,20,0,11.2,1.5,3.1,1.7,0.4,4.2,0.483870968
134,9,42,6,14,1.5,4.5,0.9,0,3.8,0.333333333
134,10,71,0,14.8,1.4,3.7,1.4,0.1,3.5,0.378378378
134,11,23,0,7.6,1.1,2.9,0.8,0.1,3,0.379310345
134,12,45,0,9.7,0.8,1.6,3.4,0.9,2.3,0.5
134,13,38,0,11.1,0.8,2.4,1.2,0.2,2.1,0.333333333
134,14,7,0,6.9,0.9,1.7,1.7,0.1,1.9,0.529411765
134,15,8,5,13.8,0.5,2.5,1.4,0,1.1,0.2
134,16,6,0,7.3,0.2,0.2,2.8,0,0.5,1
135,0,76,76,34.4,6.4,14.3,4.9,0.4,19.3,0.447552448
135,1,74,74,30.8,6.5,12.4,8.2,1.7,16,0.524193548
135,2,27,27,33.3,4.5,11.1,4.2,0.2,13.9,0.405405405
135,3,49,48,27.2,5.8,11.9,7.8,0.3,13.8,0.487394958
135,4,76,43,30.1,4.9,13.2,2.7,0.2,12.8,0.371212121
135,5,50,21,21.4,3.1,7.5,2.3,0.2,8.7,0.413333333
135,6,82,37,26.4,3.1,5.2,9.5,2.3,8.4,0.596153846
135,7,79,5,19.8,2.9,5.9,5,0.5,7.2,0.491525424
135,8,12,0,17.6,2.6,5.3,1.5,0,6.8,0.490566038
135,9,15,0,10.7,1.9,4.6,1.2,0,5.3,0.413043478
135,10,47,5,19.7,1.7,5.1,3.2,0.3,5.3,0.333333333
135,11,79,32,21.2,1.9,4.5,2.2,0.1,5,0.422222222
135,12,82,41,22.2,1.8,5.1,1.6,0.2,4.8,0.352941176
135,13,5,0,8.4,1.2,2.6,0.6,0,3.6,0.461538462
135,14,3,0,9,1.3,3,1.7,0,3,0.433333333
135,15,38,0,7,0.8,1.5,1.9,0.3,2.4,0.533333333
135,16,22,0,5,0.7,1.6,0.7,0,2.2,0.4375
135,17,23,0,7,0.7,1.9,0.6,0.1,1.9,0.368421053
135,18,16,0,5.4,0.6,1.4,1.6,0.2,1.7,0.428571429
135,19,4,1,7,0.8,3,1.5,0,1.5,0.266666667
135,20,1,0,1,0,1,0,0,0,0
135,21,2,0,1,0,0,1.5,0,0,#DIV/0!
136,0,80,80,36.1,6.5,15,5,0.3,19.7,0.433333333
136,1,62,59,32,6.7,13.1,8.1,1.5,16.4,0.511450382
136,2,79,79,32.2,5.2,12.3,3.4,0.2,14.5,0.422764228
136,3,31,3,25.7,4.4,10.8,3.5,0.1,13.3,0.407407407
136,4,28,27,31.4,5.1,11.4,3.8,0.1,12.7,0.447368421
136,5,64,0,21.3,4.1,9.9,1.8,0.1,10.6,0.414141414
136,6,61,60,31.6,3.2,5.8,11,2.2,9.1,0.551724138
136,7,80,33,17.3,2.4,5.5,3.7,0.2,6.1,0.436363636
136,8,81,53,18.5,2.2,5.2,1.5,0,5.9,0.423076923
136,9,79,2,20.7,2.4,4.9,5.7,0.5,5.9,0.489795918
136,10,51,10,12.9,1.7,3.2,3.4,1,4.3,0.53125
136,11,81,2,15.3,1.5,3.6,1.9,0,4.2,0.416666667
136,12,70,2,12.2,1,2.8,1.9,0.3,2.9,0.357142857
136,13,6,0,5.8,0.8,2,0.8,0,2.2,0.4
136,14,12,0,6.8,0.9,2.1,1.3,0.2,2,0.428571429
136,15,20,0,8.7,0.6,2,1.8,0.2,1.8,0.3
136,16,2,0,3,0,0.5,0.5,0,0,0
137,0,73,73,34.5,7.5,15.8,5.4,0.3,21.9,0.474683544
137,1,49,49,31.5,5.9,12.4,3.4,0.2,16.9,0.475806452
137,2,81,81,33.8,5.1,7.7,12.8,2.6,14,0.662337662
137,3,59,55,27,4.6,11.3,3.4,0.2,12.7,0.407079646
137,4,50,39,23.8,4.1,8.3,6.1,0.8,9.5,0.493975904
137,5,78,14,23.6,3.5,8,3.1,0.2,9.2,0.4375
137,6,55,9,21.9,3.1,6.9,2.3,0.1,7.8,0.449275362
137,7,82,26,24.1,2.5,5.5,3.2,0.1,7.1,0.454545455
137,8,42,0,15.6,2.4,5.9,2.9,0.1,6.7,0.406779661
137,9,66,26,18.6,2.3,5.5,2,0.2,6.2,0.418181818
137,10,71,4,16.3,2.2,6.2,3.3,0.3,6.2,0.35483871
137,11,73,33,17.6,2,4.5,2.2,0.1,4.6,0.444444444
137,12,51,1,8.5,1.1,2,2.4,0.6,2.9,0.55
137,13,40,0,8.7,1,2.3,0.8,0.1,2.5,0.434782609
137,14,12,0,4.5,0.8,1.3,1.4,0.2,1.8,0.615384615
138,0,80,80,40.3,9.1,20.1,3.5,0.3,24.1,0.452736318
138,1,74,74,33.6,6.8,14.2,3.9,0.3,18.6,0.478873239
138,2,73,73,36.1,6.8,13.4,9.8,0.4,16.5,0.507462687
138,3,82,82,38.4,5.9,14,5.3,0.8,16.4,0.421428571
138,4,80,9,20.3,3.4,7.2,2.7,0,9.2,0.472222222
138,5,22,0,14.3,2.3,4.7,2.6,0.1,6,0.489361702
138,6,40,0,15.8,2,4.2,1.3,0,5.1,0.476190476
138,7,74,6,15.8,1.9,4.3,2.9,0.6,5.1,0.441860465
138,8,25,1,13.2,1.8,4.3,1.9,0.2,5,0.418604651
138,9,59,55,23.7,2.4,4.5,7.2,0.9,5,0.533333333
138,10,46,7,15,1.8,4,4,0.7,4.3,0.45
138,11,58,18,17.8,1.7,3.8,3.1,1.5,4.1,0.447368421
138,12,21,1,9.3,1.8,3,2,0.5,4,0.6
138,13,28,4,10.6,1.3,3.1,3.1,0.6,2.8,0.419354839
138,14,29,0,9.8,1,2.5,1.2,0.3,2.6,0.4
138,15,23,0,8.5,1,2.3,2.5,0.2,2.5,0.434782609
138,16,19,0,9,0.6,2.3,0.9,0.1,1.7,0.260869565
139,0,37,37,36.9,8.2,19,3.4,0.3,21.9,0.431578947
139,1,57,57,37.2,8.1,16.2,9.6,0.4,20.1,0.5
139,2,26,23,28.2,5.6,11.4,3.4,0.3,14.7,0.49122807
139,3,66,29,24.4,4.8,10.9,2.4,0.3,12.5,0.440366972
139,4,51,9,23.4,4,9.5,2,0,11.2,0.421052632
139,5,61,61,27,3.6,8.6,4.6,0.4,10.3,0.418604651
139,6,65,1,26.4,3.6,7.2,3.9,0.9,9.8,0.5
139,7,22,3,26.4,3.2,7.7,3.5,0.3,9,0.415584416
139,8,9,3,20.8,2.3,4.4,6.3,0,6.3,0.522727273
139,9,51,28,17.5,2.5,5.7,1.3,0.1,5.8,0.438596491
139,10,38,6,21.8,2.2,4.9,3.9,1.7,5.5,0.448979592
139,11,42,23,13.5,2.1,5,3.3,0.5,4.9,0.42
139,12,6,1,10.5,2,5,1.5,0,4.5,0.4
139,13,64,6,17.6,1.5,3.3,3.8,0.6,3.5,0.454545455
139,14,7,0,16.9,1.3,2.9,3.1,0.4,3.4,0.448275862
139,15,18,7,12.4,1.3,3.1,2.6,1.1,3,0.419354839
139,16,24,1,7.8,1,1.9,1.9,0.5,2.9,0.526315789
139,17,2,0,4.5,1,2,0.5,0,2,0.5
139,18,47,35,15.7,0.8,1.4,3.7,1,1.7,0.571428571
139,19,3,0,3,0,0.3,1,0,0,0
140,0,78,78,38.3,8,17.8,4,0.2,22.9,0.449438202
140,1,79,79,36.8,7.6,14.7,11.2,0.3,18.5,0.517006803
140,2,82,82,35.8,6.2,14.7,3.7,0.5,16.6,0.421768707
140,3,79,4,29.8,4.9,10.8,3.1,0.1,12.9,0.453703704
140,4,81,2,23.2,4,7.4,6,0.4,10.8,0.540540541
140,5,81,81,25.4,3.4,7.8,4.1,0.2,9.2,0.435897436
140,6,2,0,13,3,4.5,0.5,0,7,0.666666667
140,7,32,32,24.5,2.6,5.8,7.7,1.7,5.8,0.448275862
140,8,56,1,10.1,1.1,2.4,1.5,0.1,3.1,0.458333333
140,9,79,1,13.4,1.1,3.3,3.3,0.3,2.9,0.333333333
140,10,78,41,14.4,0.9,2.2,4,0.9,2.4,0.409090909
140,11,61,0,4.3,0.7,1.9,0.4,0.1,2,0.368421053
140,12,47,0,6.2,0.7,1.8,0.4,0,1.7,0.388888889
140,13,20,0,3.1,0.5,1.2,0.9,0.1,1.1,0.416666667
140,14,5,0,4.2,0,0.2,1,0.2,0.6,0
140,15,53,9,9.3,0.2,0.4,2.9,0.8,0.5,0.5
141,0,78,78,36.4,8.4,17.7,4.3,0.2,24,0.474576271
141,1,81,81,35.4,6.9,15.5,3.1,0.5,18.4,0.44516129
141,2,69,67,33.2,7.4,14.2,9.3,0.4,18.2,0.521126761
141,3,78,24,28.3,3.5,8.7,4,0.3,9.5,0.402298851
141,4,63,63,32.4,3.5,7.3,4.7,0.3,9.3,0.479452055
141,5,42,0,15.7,3.3,7.9,1.5,0,8.4,0.417721519
141,6,44,13,20,2.8,5.6,5.5,0.9,7.9,0.5
141,7,67,67,26.4,3.5,5.6,10,1.8,7.3,0.625
141,8,79,3,12.5,2.5,5.6,3.7,0.4,6.4,0.446428571
141,9,82,12,21.9,2.3,5.6,5,0.9,6.2,0.410714286
141,10,28,1,21.7,1.6,4.3,2,0.2,4.4,0.372093023
141,11,24,0,11,1.3,3.6,1.1,0.1,3.7,0.361111111
141,12,44,0,6,0.8,2.2,0.9,0.1,2.3,0.363636364
141,13,7,0,2.1,0.7,1.9,0.7,0,1.9,0.368421053
141,14,15,1,6.4,0.6,1.3,3.1,0.3,1.7,0.461538462
141,15,24,0,5.9,0.3,1.6,0.6,0,1.1,0.1875
141,16,21,0,4.3,0.2,0.6,1,0.2,0.7,0.333333333
141,17,4,0,1.5,0,0.3,0,0,0.3,0
142,0,80,80,32.7,8.2,16.8,4.3,0.2,23.8,0.488095238
142,1,77,77,31.9,7.8,16.9,3.2,0.8,21.7,0.461538462
142,2,79,79,31.5,4.3,9.7,8.2,1.3,11.7,0.443298969
142,3,76,9,15.8,4.2,8.5,4.3,0.4,10.4,0.494117647
142,4,82,82,28.3,3.9,8,5.5,0.2,10.1,0.4875
142,5,49,4,18.4,3.3,6.4,5.2,0.5,7.9,0.515625
142,6,77,0,26.8,3,6.4,3.3,0.3,7.8,0.46875
142,7,66,1,14.9,2.8,5.8,1.4,0.1,7.1,0.482758621
142,8,67,65,23.6,3,5.3,8.1,1.7,6.3,0.566037736
142,9,78,2,18.8,2.5,5.1,2.3,0.3,5.9,0.490196078
142,10,46,7,11,1.7,3,3.4,0.9,4.4,0.566666667
142,11,59,4,11.1,1.5,4,1.2,0.2,4.3,0.375
142,12,15,0,9.2,1.6,2.9,2.5,0.6,4.1,0.551724138
142,13,16,0,4.4,0.5,0.8,1.1,0.1,1.3,0.625
142,14,33,0,8.3,0.3,1.6,1.2,0.4,0.9,0.1875
143,0,79,79,34.2,10.2,20.2,5.4,0.2,30.1,0.504950495
143,1,80,80,33.3,8.1,17.3,3.8,0.6,22.1,0.468208092
143,2,81,81,34.7,5,10.1,9.5,1.4,14,0.495049505
143,3,66,59,31,4.5,9.6,4.9,0.2,11.7,0.46875
143,4,72,0,11.6,2.7,6.3,3.3,0.5,7.1,0.428571429
143,5,65,1,26.7,2.7,5.7,4,0.3,7,0.473684211
143,6,46,13,16.7,2.7,5,5.6,1.1,7,0.54
143,7,68,0,16,2.5,5.4,1.7,0.1,6.4,0.462962963
143,8,78,3,19.4,2.6,4.9,2.2,0.3,6.3,0.530612245
143,9,70,66,20.7,2.5,4,7,1.6,5.4,0.625
143,10,72,25,14.6,1.5,3.6,2.5,0.3,4.2,0.416666667
143,11,66,1,8.8,1.3,3.1,1,0.2,3.6,0.419354839
143,12,41,1,6.4,1.1,2,1.4,0.2,2.9,0.55
143,13,22,0,8.4,1,2.2,2.3,0.2,2.6,0.454545455
143,14,28,1,6.4,0.7,1.5,1.9,0.3,2.1,0.466666667
143,15,5,0,4.2,0.8,1.4,2,0,1.8,0.571428571
144,0,79,79,33.4,8.5,18.3,4.5,0.2,25.3,0.464480874
144,1,62,62,33.4,8.9,16.5,8.3,1.6,25.1,0.539393939
144,2,78,78,33.9,8.3,17.6,3.7,0.5,22.3,0.471590909
144,3,76,76,32.6,3.6,8.6,7.9,1.4,10.2,0.418604651
144,4,76,0,26.3,2.9,5.5,4,0.5,7.6,0.527272727
144,5,77,0,14.8,2.7,5.6,1.6,0.1,6.8,0.482142857
144,6,77,10,9.6,2.7,4.1,3.2,0.9,6.1,0.658536585
144,7,70,70,18.1,2.3,4.4,5.9,0.5,6.1,0.522727273
144,8,20,5,20.6,1.9,4.5,4.6,0.5,5.7,0.422222222
144,9,76,3,17.7,2.3,4.2,2,0.3,5.1,0.547619048
144,10,68,0,12.6,2,3.7,3,0.7,4.6,0.540540541
144,11,71,20,15.2,1.5,3.5,1.4,0.2,4,0.428571429
144,12,52,2,8.8,1.2,2.3,1.7,0.6,2.8,0.52173913
144,13,53,4,8.4,1.1,2,2.3,0.3,2.5,0.55
144,14,10,0,8.6,0.8,1.6,2.3,0.4,1.9,0.5
144,15,7,0,6.6,0.7,2,0.6,0.1,1.7,0.35
144,16,14,1,6.5,0.4,1,1.9,0.2,1.3,0.4
145,0,82,82,38,8.5,16.8,12.1,0.5,22.5,0.505952381
145,1,56,56,37.7,7.6,16.9,2.9,0.3,22.3,0.449704142
145,2,22,22,32.9,5.1,12.2,2.5,0,15.2,0.418032787
145,3,43,35,29.5,5,12,2.8,0.5,12.8,0.416666667
145,4,32,15,26.2,5.5,11.8,7,1.5,12.4,0.466101695
145,5,63,24,24.6,3.3,8.4,1.6,0.3,9.8,0.392857143
145,6,76,62,27.6,2.7,6.6,3.3,0.2,7.2,0.409090909
145,7,80,66,25.6,2.9,4.3,7.2,1.8,7.1,0.674418605
145,8,81,25,22.7,2.5,6,2.8,0.3,6.7,0.416666667
145,9,36,0,13.1,2.3,4.1,3.2,0.1,5.8,0.56097561
145,10,81,14,17.9,2,5,3.3,0.3,5.6,0.4
145,11,48,0,12.2,2.2,3.9,2.4,0.1,5.4,0.564102564
145,12,41,2,18.1,1.8,5.5,1.9,0.4,5,0.327272727
145,13,40,0,11.2,1.8,4.3,2.4,0.3,4.8,0.418604651
145,14,19,7,14.6,1.3,3.1,2.5,0.3,3.5,0.419354839
145,15,19,0,7.1,0.7,1.8,0.6,0,1.9,0.388888889
145,16,23,0,6.8,0.2,0.7,0.7,0,0.7,0.285714286
146,0,66,66,36.2,8.5,15.5,10.9,0.7,20.7,0.548387097
146,1,60,60,36.3,7.1,14.8,3.6,0.1,19.8,0.47972973
146,2,20,20,30.4,4.2,11.4,2.5,0.2,15,0.368421053
146,3,52,1,28.3,5,11.8,1.9,0.1,13.2,0.423728814
146,4,63,63,29.7,4.6,11.2,3.7,0.1,12,0.410714286
146,5,65,48,25.9,3.9,9.9,2.1,0.4,11,0.393939394
146,6,22,3,23.5,3.5,8.8,1.6,0.3,9.7,0.397727273
146,7,66,66,27.2,3.1,4.9,8.3,2,7.4,0.632653061
146,8,42,0,22.4,2.3,5.2,4.3,1,5.2,0.442307692
146,9,4,0,11.5,1.3,3,2,0,4.3,0.433333333
146,10,40,1,11.6,1.2,3.2,1.6,0.4,3.3,0.375
146,11,28,0,14.9,1,3.2,2,0.1,2.9,0.3125
146,12,24,0,5,1,2.5,1,0.1,2.4,0.4
146,13,32,2,13.3,1,3,1.9,0,2.3,0.333333333
146,14,16,0,7.6,0.7,3.1,1.4,0.3,1.9,0.225806452
146,15,56,0,13.8,0.6,1.3,4.8,0.1,1.9,0.461538462
146,16,10,0,4.6,0.5,1.4,0.9,0.2,1.4,0.357142857
146,17,10,0,9.6,0.1,0.8,1.7,0.5,0.6,0.125
147,0,80,80,32.5,7.2,13.4,8.3,0.6,18,0.537313433
147,1,70,70,33.4,5.9,12.2,3.7,0.1,16.9,0.483606557
147,2,76,0,29.4,5.9,13.4,1.7,0.2,16.5,0.440298507
147,3,78,78,24.1,3.9,9.2,2.9,0.1,10.4,0.423913043
147,4,80,4,25.8,3.9,8.4,4.6,0.8,10.3,0.464285714
147,5,82,82,24.5,3.8,6,7.2,1.4,8.8,0.633333333
147,6,76,12,20.4,3.3,7.5,3,0.7,8.5,0.44
147,7,22,22,19,2.4,6,1.5,0,8.4,0.4
147,8,72,60,16.5,2.5,5.4,1.3,0.2,6.3,0.462962963
147,9,82,2,19.7,1.8,4.5,5.9,0.7,4,0.4
147,10,60,0,11.1,1.2,1.9,2.3,0.6,3.4,0.631578947
147,11,6,0,6.3,1.2,2.7,0.3,0,3.3,0.444444444
147,12,29,0,15,1.3,3.4,1.7,0.2,3.2,0.382352941
147,13,65,0,10.8,0.8,1.5,2.3,0.5,1.9,0.533333333
147,14,2,0,3.5,0.5,2,1,0,1,0.25
148,0,80,80,35.8,9,17,9.5,0.6,24.1,0.529411765
148,1,62,62,35,6.5,14,4.3,0.1,19.1,0.464285714
148,2,69,24,30.3,6.1,14.7,2.3,0.2,18.6,0.414965986
148,3,35,34,28.2,5.2,11.4,2.1,0.1,15.2,0.456140351
148,4,80,35,25.9,4.1,8.7,2.4,0.2,11.4,0.471264368
148,5,82,82,35,4.2,6.3,13.6,2.5,10.4,0.666666667
148,6,63,40,27.6,3.7,8.4,4.6,0.4,9.9,0.44047619
148,7,12,0,16.1,3,7,2.3,0.3,8,0.428571429
148,8,74,43,23.4,2.6,6,2.2,0.1,6.9,0.433333333
148,9,55,9,15.8,1.9,4.9,1.4,0.2,5,0.387755102
148,10,23,1,13.4,1.7,3.5,3,0.3,4.2,0.485714286
148,11,23,0,10.8,1.3,4,2.4,0.1,3.7,0.325
148,12,38,0,10.4,1.1,2.9,2.3,0.3,3,0.379310345
148,13,43,0,9.2,1,2.8,1.3,0,2.7,0.357142857
148,14,2,0,5,1,2.5,1.5,0,2.5,0.4
148,15,27,0,6.2,1,2.4,1.2,0.1,2.5,0.416666667
148,16,61,0,8,0.9,1.2,1.5,0.5,2.3,0.75
148,17,9,0,11.8,0.7,2.9,1.1,0.1,1.7,0.24137931
148,18,2,0,4.5,0.5,1,1,0,1,0.5
148,19,10,0,5.3,0.4,1.3,0.5,0,0.9,0.307692308
149,0,67,67,35.1,8.6,17.1,7.6,0.5,21.9,0.502923977
149,1,82,82,34.9,6.9,14.3,4.6,0.2,19.1,0.482517483
149,2,78,78,30.9,5.7,12,2.1,0.1,16.4,0.475
149,3,64,4,26.7,5.2,13.1,1.9,0.2,15.8,0.396946565
149,4,82,82,34.4,4.6,6.5,15,2.2,11.5,0.707692308
149,5,76,74,29.9,3.6,8.2,4,0.7,10.1,0.43902439
149,6,41,2,19.3,2.9,6.7,2,0.2,7.1,0.432835821
149,7,73,15,17.5,2.2,5.7,3.5,0.7,5.8,0.385964912
149,8,9,0,14,1.9,5.7,1.2,0,5.1,0.333333333
149,9,36,0,14.7,1.7,4.4,1.2,0.1,4.6,0.386363636
149,10,74,0,12.3,1.6,3.4,2.3,0.3,4,0.470588235
149,11,62,2,11.4,1.3,3,1.6,0.1,3.7,0.433333333
149,12,5,0,11.2,1.2,2.8,1.6,0.2,3.6,0.428571429
149,13,14,2,8.8,1,2.5,1.1,0,2.7,0.4
149,14,25,2,10.5,0.9,2.2,1.6,0.1,2.6,0.409090909
149,15,21,0,4.8,0.8,1.8,0.3,0,2,0.444444444
149,16,19,0,4.7,0.6,1.7,0.5,0,1.8,0.352941176
149,17,12,0,8.6,0.4,1.8,1,0,1.6,0.222222222
149,18,33,0,4,0.3,0.7,0.8,0.2,0.9,0.428571429
149,19,33,0,3.7,0.2,0.6,0.3,0,0.6,0.333333333
150,0,35,35,33.5,8.6,17.2,8.4,0.5,21.4,0.5
150,1,74,74,32.8,7,15.1,4.2,0.2,19.5,0.463576159
150,2,75,75,27.9,5.6,11.7,1.9,0.1,16.3,0.478632479
150,3,79,5,26.9,4.8,11.9,1.8,0.2,14.2,0.403361345
150,4,77,77,33.8,4.6,6.6,13.8,2.3,12.7,0.696969697
150,5,27,10,26.4,4.2,9.9,3.4,0.8,10.9,0.424242424
150,6,67,7,21.9,3.4,7.7,1.9,0.1,8.9,0.441558442
150,7,80,9,20.8,2.6,6.4,3.1,0.7,6.9,0.40625
150,8,68,38,18.2,2.1,5.8,2.7,0.3,6.1,0.362068966
150,9,32,1,14.4,2.2,5.6,3.9,1.1,5.7,0.392857143
150,10,60,5,13.4,2.2,3.8,4.8,1.1,5.5,0.578947368
150,11,43,10,15.8,1.9,3.9,2.5,0.1,4.7,0.487179487
150,12,75,61,17,1.3,2.8,2.3,0.3,3.1,0.464285714
150,13,23,0,7.3,1.1,2.9,0.5,0.1,3,0.379310345
150,14,59,3,13.8,0.9,2.5,1.9,0,2.5,0.36
150,15,17,0,6.2,0.7,1.4,1.3,0.2,1.8,0.5
150,16,6,0,4.7,0.3,0.8,0.7,0.2,0.8,0.375
150,17,4,0,3,0.3,0.3,0.5,0.5,0.5,1
151,0,61,61,34.1,7.9,15.9,8.1,0.4,21.6,0.496855346
151,1,61,61,31.5,6.1,12.9,5,0.1,18.1,0.472868217
151,2,78,78,28.2,5.1,11.4,2.2,0.2,15,0.447368421
151,3,81,81,31.7,5.1,7.1,13.8,1.7,12.7,0.718309859
151,4,82,1,26.3,4.4,10.6,1.6,0.2,12.3,0.41509434
151,5,74,29,27.8,4.4,9.9,2.2,0.1,12,0.444444444
151,6,82,2,15.7,3,6.7,4.5,0.5,8.7,0.447761194
151,7,80,11,21.3,2.8,6.4,2.7,0.3,6.7,0.4375
151,8,80,76,22.3,2.4,4.7,2.1,0.4,6.1,0.510638298
151,9,52,0,11,2.1,3.6,2.5,0.2,5.6,0.583333333
151,10,25,7,11.1,1.1,2.8,1.9,0.2,3.2,0.392857143
151,11,30,0,10.3,1,2.7,0.8,0,2.9,0.37037037
151,12,68,3,12,1.1,2.9,2.7,0.4,2.7,0.379310345
151,13,7,0,3.6,0.4,1.9,0.9,0.1,1.4,0.210526316
151,14,3,0,3.3,0.7,2.3,1,0.3,1.3,0.304347826
152,0,82,82,33.9,9,20,5.1,0.1,25.3,0.45
152,1,82,82,37,7.2,13.7,10.2,1.6,18.8,0.525547445
152,2,82,35,32.2,5.8,10.9,8.7,0.7,14.4,0.532110092
152,3,54,47,27.8,4.4,7.6,9.4,2,11.3,0.578947368
152,4,82,0,19.1,3.3,7.8,1.9,0.2,8.7,0.423076923
152,5,82,82,29.4,3.2,8,3.3,0.4,8.5,0.4
152,6,82,82,28,2.5,6.5,1.9,0.1,6.8,0.384615385
152,7,53,0,19.2,2.5,5.3,4.3,0.4,6.7,0.471698113
152,8,1,0,13,2,3,0,0,6,0.666666667
152,9,79,0,20,1.4,3.9,2,0,4,0.358974359
152,10,20,0,5.9,1.1,2.6,1.4,0.3,3.1,0.423076923
152,11,41,0,5.2,0.8,1.6,1,0.2,2,0.5
152,12,11,0,4.9,0.7,2.1,0.4,0,1.8,0.333333333
152,13,54,0,9,0.7,2.1,1.2,0.1,1.7,0.333333333
152,14,12,0,3.7,0.2,1,1.5,0.3,0.5,0.2
152,15,10,0,7.1,0.1,0.6,1.3,0.5,0.2,0.166666667
153,0,58,58,38.5,9.9,23,5.4,0.3,27.9,0.430434783
153,1,60,60,35.2,7.4,13.3,11.8,1.9,18.7,0.556390977
